S.NO,Movie,Year,Language,Certificate,Genre,Overview,Runtime,Rating,No.of.Ratings,PosterURL
1844,Sixteen,2013,Hindi,,,"Sixteenis a 2013 Hindicoming-of-agedrama filmdirected by Raj Purohit and starring debutantsIzabelle Leite,Wamiqa Gabbi,Mehak Manwaniand Mathew in the lead roles, whileRohan Mehra,Keith SequeiraandZakir Hussainplay supporting roles.",,,,https://upload.wikimedia.org/wikipedia/en/thumb/b/b7/Sixteen_Official_Poster%2C_2013.jpg/250px-Sixteen_Official_Poster%2C_2013.jpg
1845,Boyss Toh Boyss Hain,2013,Hindi,,,"Boyss Toh Boyss Hain(transl.Boys are always boys) is a 2013 Indian Hindicomedy filmdirected by Amit Vats and produced by Chaitannya Swami and Anup Jalota. The film featuresRajkummar Rao,Anshuman Jha, Dhruv Ganesh and Anuj Kumar  as main characters.[1]",,,,
1846,Shorts,2013,Hindi,,,"Shorts[1]is a compilation of five short films directed byNeeraj Ghaywan, Vasan Bala, Anubhuti Kashyap (Anurag Kashyap's sister[2]),Shlok SharmaandGitanjali Rao.[3]The five short films titledSujata,Mehfuz,Audacity,Epilogue, andShorwere released on 12 July 2013.[4][5]",,,,https://upload.wikimedia.org/wikipedia/en/7/77/Shorts_film_poster.jpg
1847,D Day,2013,Hindi,,,"D-Dayis a 2013 IndianHindi-languageaction thriller filmco-produced byDAR Motion PicturesandEmmay Entertainment.[2]The movie is directed byNikhil Advaniand starsRishi Kapoor,Irrfan Khan,Arjun Rampal,Huma QureshiandShruti Haasanin prominent roles. The film was released on 19 July 2013 to generally positive reception.[3][4][5]",,,,https://upload.wikimedia.org/wikipedia/en/thumb/a/a5/D-Day_poster.jpg/250px-D-Day_poster.jpg
1848,Ship of Theseus,2013,Hindi,,,"Ship of Theseusis a 2012Indiandrama filmwritten and directed byAnand Gandhi, and produced by actorSohum Shah. The film explores ""questions of identity, justice, beauty, meaning and death through the stories of an experimental photographer, an ailing monk and an enterprising stockbroker"", played by Aida El-Kashef, Neeraj Kabi and Sohum Shah, respectively.",,,,https://upload.wikimedia.org/wikipedia/en/thumb/9/98/Ship_of_Theseus_domestic_release_poster.jpg/250px-Ship_of_Theseus_domestic_release_poster.jpg
1849,Bajatey Raho,2013,Hindi,,,"Bajatey Raho(transl.Keep playing) is a 2013 IndianHindi-languagecomedy filmdirected byShashant Shahand produced byKrishika Lulla.[2][3]The film starsTusshar Kapoor,Dolly Ahluwalia,Ranvir Shorey,Vinay PathakandVishakha Singh. In the film, a bunch of unlikely avengers get into the act and con wealthy but fraudulent businessmen.",,,,https://upload.wikimedia.org/wikipedia/en/thumb/4/45/Bajatey_Raho_Poster.jpg/250px-Bajatey_Raho_Poster.jpg
1850,Luv U Soniyo,2013,Hindi,,,"Luv U Soniyo(transl.Love you beautiful) is a 2013 Hindiromance filmdirected by Joe Rajan and produced byViacom 18, Harsh Jain Beena Hemanshu Mehta and Joe Rajan. Creative Producers – Gautam Buragohain, Shivkumar Parthasarathy. Cinematography by Kalpesh Bhandarkar. Mark and Soniyo, who after having been brought together by fate have to win over their parents consent. Their cultures clash in every possible way and just when fate decides to turn the game around, all they have is their faith in each other and a little help from their friends.
The film features Tanuj Virwani andNeha Hingeas main characters.[2]",,,,https://upload.wikimedia.org/wikipedia/en/thumb/b/b6/Luv_U_Soniyo.Jpeg/250px-Luv_U_Soniyo.Jpeg
1851,Nasha,2013,Hindi,,,"Nasha(transl.Intoxication) is a 2013 Indianteenerotic filmdirected by Amit Saxena. The film is the Bollywood debut ofShivam PatilandPoonam Pandey. Upon release,Nashagained a negative critical response. It cost approximately₹40 million(US$470,000) to make and grossed a little over₹80 million(US$950,000) at the box office.[5]The movie was controversial because of alleged inappropriate content, sexualism, and nudity.",,,,https://upload.wikimedia.org/wikipedia/en/c/c3/Nasha_film_poster.jpg
1852,Chor Chor Super Chor,2013,Hindi,,,"Chor Chor Super Chor(transl.Thief! thief! Super thief!) is a 2013 IndianHindi-languagecomedy filmdirected by K. Rajesh, and produced by Ved Kataria and Renu Kataria.[1]The film starsDeepak Dobriyal, Anshul Kataria andPriya Bathija. It was released on 2 August 2013.[2]",,,,https://upload.wikimedia.org/wikipedia/en/thumb/c/cd/Chor_Chor_Super_Chor.jpg/250px-Chor_Chor_Super_Chor.jpg
1853,B.A. Pass,2013,Hindi,,,"B.A. Passis a 2012 Indianneo noirerotic thrillerfilm, produced by Narendra Singh, directed by Ajay Bahl, and starringShilpa Shukla,Shadab Kamal,Rajesh Sharma, andDibyendu Bhattacharyain lead roles. It is distributed byBharat Shah's VIP films banner. The film is based on the 2009 short story ""The Railway Aunty"" by Mohan Sikka.[2]",,,,https://upload.wikimedia.org/wikipedia/en/thumb/e/ef/B_A_Pass_Theatrical_Poster.jpg/250px-B_A_Pass_Theatrical_Poster.jpg
1854,Calapor,2013,Hindi,,,"Calaporis a 2013Bollywoodthrillerfilm produced byA. Durga Prasadand directed byDinesh P. Bhonsle. The film is a taut thriller, set against the backdrop of a jail. It is a modern story of reformation. The film provokes thoughts about the nature of human beings while infusing hope that there is good in every human being.[1]The film is slated for 2 August 2013 release.[2]",,,,https://upload.wikimedia.org/wikipedia/en/3/34/Calapor_2013_Film_Poster.jpg
1855,Love in Bombay,2013,Hindi,,,"Love In Bombayis a 2013 IndianHindi-languageromantic comedyfilm produced and directed byJoy Mukherjee. The film was originally made in 1971 and starredAshok Kumar,Kishore Kumar,Joy Mukherjee,Waheeda Rehman,Rehman. It is the third film of Mukherjee'sLove Intrilogy, which includesLove In SimlaandLove In Tokyo. Music director duoShankar–Jaikishanhad composed music for this film, which features songs by the legend artists of the golden era likeKishore Kumar,Mohammed RafiandAsha Bhosle. Due to a lack of funds, this movie couldn't release in its own time. AfterJoy Mukherjee's death, his son Toy, with great efforts, arranged for the release of the movie.[1][2][3][4]",,,,https://upload.wikimedia.org/wikipedia/en/thumb/5/59/Love_in_Bombay.Jpeg/250px-Love_in_Bombay.Jpeg
1856,Shuddh Desi Romance,2013,Hindi,,,"Shuddh Desi Romance, released internationally asA Pure Desi Romance, is a 2013 IndianHindi-languageromanticcomedy-dramafilm directed byManeesh Sharmaand produced byAditya Chopraunder theYash Raj Filmsbanner. It starsSushant Singh Rajput,Parineeti Chopra, andVaani Kapoor, withRishi Kapoorin a supporting role. Set inJaipur,Rajasthan, the film explores contemporary themes of commitment,live-in relationships, and the contrast betweenarrangedandlove marriagesin small-town India. The film marked Kapoor's acting debut.",,,,https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Shuddh_Desi_Romance.jpg/250px-Shuddh_Desi_Romance.jpg
1857,Zindagi Jalebi,2013,Hindi,,,Zindagi Jalebi(Hindi: जिंदगी जलेबी)is a 2013Bollywoodcomedy film directed by Karan Kashyyap.[2],,,,https://upload.wikimedia.org/wikipedia/en/thumb/b/b9/Official_Poster_Of_Zindgi_Jalebi.jpg/250px-Official_Poster_Of_Zindgi_Jalebi.jpg
1858,John Day,2013,Hindi,,,"John Dayis a 2013 IndianHindi-languageaction thriller filmwritten and directed by Ahishor Solomon. The film starsNaseeruddin Shah,Randeep Hooda,Elena Kazan,Vipin Sharma, andShernaz Patel. It is anunofficial remakeof the Spanish thrillerBox 507.[3][4]",,,,https://upload.wikimedia.org/wikipedia/en/thumb/7/77/John_Day_Poster_%282013%29.jpg/250px-John_Day_Poster_%282013%29.jpg
1859,Horror Story,2013,Hindi,,,"Horror Storyis a 2013 IndianHindi-languagehorror filmwritten byVikram Bhattand directed by Ayush Raina.[2]The film starsRavish DesaiandHasan Zaidi, and is the Bollywood debut of noted television actorsNishant MalkaniandKaran Kundra.[3]The film was released on 13 September 2013. The plot revolves around a night spent by seven youngsters at a haunted hotel. The film received positive reviews but failed at the box office.[1]",,,,https://upload.wikimedia.org/wikipedia/en/thumb/b/b5/Horror-Story-movie-poster-2013.jpg/250px-Horror-Story-movie-poster-2013.jpg
1860,The Lunchbox,2013,Hindi,,,"The Lunchboxis a 2013drama filmwritten and directed byRitesh Batra. Produced byGuneet Monga,Anurag Kashyapand Arun Rangachari,The Lunchboxis an international co-production of studios in India, the US, Germany and France. It starsIrrfan KhanandNimrat KauralongsideNawazuddin Siddiqui,Bharti AchrekarandNakul Vaidin supporting roles.",,,,https://upload.wikimedia.org/wikipedia/en/thumb/8/81/The_Lunchbox_poster.jpg/250px-The_Lunchbox_poster.jpg
1861,Maazii,2013,Hindi,,,Maazii(transl.Past) is a 2013 Indian film directed byJaideep Chopraand produced by Jaideep Chopra and Narendra Singh.[1]It is a remake of the 2005 English filmA History of Violence.,,,,https://upload.wikimedia.org/wikipedia/en/thumb/a/af/Maazii_%28movie_poster%29.jpg/250px-Maazii_%28movie_poster%29.jpg
1862,Prague,2013,Hindi,,,"Prague(/ˈprɑːɡ/PRAHG;Czech:Praha[ˈpraɦa]ⓘ)[a]is the capital andlargest cityof theCzech Republic[9]and the historical capital ofBohemia. Prague, located on theVltavaRiver, has a population of about 1.4 million, while itsmetropolitan areais home to approximately 2.3 million people.",,,,
1863,Super Model,2013,Hindi,,,"Asupermodelis a highly paidfashion modelwho has a worldwide reputation and background inhaute coutureand commercial modeling. The term became popular in the 1990s.[3]Supermodels usually work for prominentfashion designersandclothing brands. They may have multimillion-dollar contracts, endorsements, and campaigns. Supermodels have branded themselves as household names and worldwide recognition is associated with their modeling careers.[4][5][6][7]They have been on the covers of leading fashion magazines.Claudia Schifferstated in 2007 that, ""In order to become a supermodel one must be on all the covers all over the world at the same time so that people can recognise the girls.""[8][9]",,,,
1864,Baat Bann Gayi,2013,Hindi,,,"Baat Bann Gayi(transl.It's final, then!) is a Hindi comedy film directed by Shuja Ali, presented by Vibhu Agarwal and produced by Sayed Asif Jah and Megha Agarwal. It featuresAli Fazal,Gulshan Grover, Anisa Butt, Amrita Raichand, Razak Khan and Akshay Singh. It was filmed inMumbaiandSingapore.[1]",,,,https://upload.wikimedia.org/wikipedia/en/thumb/8/8b/Baat_Bann_Gayi.Jpeg/250px-Baat_Bann_Gayi.Jpeg
1865,Ekk Thee Sanam,2013,Hindi,,,Ekk Thee Sanamis a 2013Indiandrama filmdirected by Monish Kaushal and produced by D.R.K and C.R.Parthasarthi under the Harmony Pictures banner. The film was released on 11 October 2013.[1],,,,
1866,Dilli Gang,2013,Hindi,,,Dilli Gang(transl.Delhi gang) is a 2013Indiancrime filmdirected by Ashish Tyagi and produced by Rajeshwar Tyagi under the Radha Creations banner. The film was released on 25 October 2013.[1],,,,
1867,Mickey Virus,2013,Hindi,,,"Mickey Virusis a 2013 IndianHindi-languageComedy thrillerfilm, written and directed by Saurabh Varma.[2]It was produced byDAR Motion Picturesin association with Trilogic Digital Media Limited and Awesome Films Pvt. Ltd. The film starsManish Paul,Elli AvrRam,Manish Choudhary,Puja Gupta, andVarun Badolain the lead roles.[3]The film, despite receiving positive reviews, was a flop at thebox-office.[4][5]",,,,https://upload.wikimedia.org/wikipedia/en/thumb/c/c0/Mickey_Virus_Official_Poster_2013.jpg/250px-Mickey_Virus_Official_Poster_2013.jpg
1868,Sooper Se Ooper,2013,Hindi,,,"Sooper Se Ooper(transl.Above super) is a 2013Hindifilm written & directed by Shekhar Ghosh, cinematography by Mohana Krishna under the banner ofReliance Entertainmentand Jigsaw Pictures Pvt. Ltd.[2]The trailer of this movie was released on 27 September and the movie on 25 October 2013.[1]The movie was a total washout.[citation needed]",,,,https://upload.wikimedia.org/wikipedia/en/thumb/1/1c/Sooper_Se_Ooper_Theatrical_Poster_%282013%29.jpg/250px-Sooper_Se_Ooper_Theatrical_Poster_%282013%29.jpg
1869,Goliyon Ki Raasleela Ram-Leela,2013,Hindi,,,"Goliyon Ki Raasleela Ram-Leela(transl.A Dance of Bullets: Ram-Leela), also simply known asRam-Leela, is a 2013 IndianHindi-languageromantic tragedy film[3]written and directed bySanjay Leela Bhansali, who also composed its original soundtrack. The film was jointly produced by Bhansali and Eros International's Kishore Lulla and starsDeepika PadukoneandRanveer Singhin lead roles withPriyanka Chopramaking a special appearance in the song ""Ram Chahe Leela"".  The supporting cast includesSupriya Pathak,Richa Chadda,Sharad Kelkar,Gulshan Devaiah,Barkha Bisht Sengupta, andAbhimanyu Singh.  Based on the tragedyRomeo and JulietbyWilliam Shakespeare,Ram-Leelanarrates thestar-crossedromance between the two eponymous lovers from two gangster families, who fall in love with each other, but are forced to separate due to their families' centuries old rivalry.",,,,https://upload.wikimedia.org/wikipedia/en/thumb/e/e9/Ramleela_poster.jpg/250px-Ramleela_poster.jpg
1870,Kaand: Black Scandal,2013,Hindi,,,"Kaand Black Scandal(Hindi: कांड ब्लैक स्कैंडल) is a 2013Bollywoodfilm, set in theMeerutcity ofUttar Pradesh, written and directed by Santosh K. Gupta and starringSuraj K. Shah, J. B. Rana, Dipanshi Sharma and Mahimaa Shrivastav in lead roles.[1]It was distributed by Dilsa Distributors Mumbai and the music was released on Yellow And Red Music. The film premiered on 15 November 2013[2]inMumbaiand was released throughout India in April 2014.[3]",,,,
1871,Singh Saab The Great,2013,Hindi,,,"Singh Saab the Great[a]is a 2013 IndianHindi-languageaction drama filmdirected byAnil Sharma. The film starsSunny Deol,Amrita Rao,Urvashi RautelaandPrakash Rajas main characters. The film marks the return of Sunny Deol to the action genre after a long time. Also, Deol and Sharma paired up once again afterGadar: Ek Prem Katha. The film narrates the story of a ex-collector who decides to teach a lesson to the man, who was responsible for his wife's death, by reforming him. The film's story and screenplay have been written by Shaktimaan Talwar, and the action sequences have been directed by Tinu Verna andKanal Kannan. The music has been provided byAnand Raj AnandandSonu Nigam.Amisha Patelwas supposed to play the lead role but backed out due to ever-changing schedules.[5]",,,,https://upload.wikimedia.org/wikipedia/en/thumb/1/1c/Singh_Sahab_the_Great_Theatrical_poster.jpg/250px-Singh_Sahab_the_Great_Theatrical_poster.jpg
1872,What the Fish,2013,Hindi,,,,,,,
